Trace,Exp,Core_0_IPC,Filter
459.GemsFDTD-1211B,pythia_MTPS9600,0.68169,1
459.GemsFDTD-1418B,nopref,0.51512,1
459.GemsFDTD-1418B,spp,0.59889,1
459.GemsFDTD-1418B,bingo,0.57892,1
459.GemsFDTD-1418B,mlop,0.63106,1
459.GemsFDTD-1418B,pythia,0.61244,1
459.GemsFDTD-1418B,nopref_MTPS150,0.39972,1
459.GemsFDTD-1418B,spp_MTPS150,0.36002,1
459.GemsFDTD-1418B,bingo_MTPS150,0.3879,1
459.GemsFDTD-1418B,mlop_MTPS150,0.37537,1
459.GemsFDTD-1418B,pythia_MTPS150,0.39465,1
459.GemsFDTD-1418B,nopref_MTPS300,0.47696,1
459.GemsFDTD-1418B,spp_MTPS300,0.52881,1
459.GemsFDTD-1418B,bingo_MTPS300,0.50031,1
459.GemsFDTD-1418B,mlop_MTPS300,0.53686,1
459.GemsFDTD-1418B,pythia_MTPS300,0.55308,1
459.GemsFDTD-1418B,nopref_MTPS600,0.50622,1
459.GemsFDTD-1418B,spp_MTPS600,0.56854,1
459.GemsFDTD-1418B,bingo_MTPS600,0.55247,1
459.GemsFDTD-1418B,mlop_MTPS600,0.60275,1
459.GemsFDTD-1418B,pythia_MTPS600,0.59624,1
459.GemsFDTD-1418B,nopref_MTPS1200,0.51287,1
459.GemsFDTD-1418B,spp_MTPS1200,0.59377,1
459.GemsFDTD-1418B,bingo_MTPS1200,0.5717,1
459.GemsFDTD-1418B,mlop_MTPS1200,0.62493,1
459.GemsFDTD-1418B,pythia_MTPS1200,0.60885,1
459.GemsFDTD-1418B,nopref_MTPS4800,0.51562,1
459.GemsFDTD-1418B,spp_MTPS4800,0.60011,1
459.GemsFDTD-1418B,bingo_MTPS4800,0.58122,1
459.GemsFDTD-1418B,mlop_MTPS4800,0.63319,1
459.GemsFDTD-1418B,pythia_MTPS4800,0.61292,1
459.GemsFDTD-1418B,nopref_MTPS9600,0.51571,1
459.GemsFDTD-1418B,spp_MTPS9600,0.61203,1
459.GemsFDTD-1418B,bingo_MTPS9600,0.5814,1
459.GemsFDTD-1418B,mlop_MTPS9600,0.63326,1
459.GemsFDTD-1418B,pythia_MTPS9600,0.61264,1
459.GemsFDTD-765B,nopref,0.5122,1
459.GemsFDTD-765B,spp,0.7055,1
459.GemsFDTD-765B,bingo,0.68792,1
459.GemsFDTD-765B,mlop,0.72077,1
459.GemsFDTD-765B,pythia,0.71893,1
459.GemsFDTD-765B,nopref_MTPS150,0.38659,1
459.GemsFDTD-765B,spp_MTPS150,0.4213,1
459.GemsFDTD-765B,bingo_MTPS150,0.36521,1
459.GemsFDTD-765B,mlop_MTPS150,0.4022,1
459.GemsFDTD-765B,pythia_MTPS150,0.40154,1
459.GemsFDTD-765B,nopref_MTPS300,0.47213,1
459.GemsFDTD-765B,spp_MTPS300,0.66077,1
459.GemsFDTD-765B,bingo_MTPS300,0.51898,1
459.GemsFDTD-765B,mlop_MTPS300,0.63302,1
459.GemsFDTD-765B,pythia_MTPS300,0.66621,1
459.GemsFDTD-765B,nopref_MTPS600,0.50703,1
459.GemsFDTD-765B,spp_MTPS600,0.69395,1
459.GemsFDTD-765B,bingo_MTPS600,0.6188,1
459.GemsFDTD-765B,mlop_MTPS600,0.69175,1
459.GemsFDTD-765B,pythia_MTPS600,0.70772,1
459.GemsFDTD-765B,nopref_MTPS1200,0.51143,1
459.GemsFDTD-765B,spp_MTPS1200,0.70338,1
459.GemsFDTD-765B,bingo_MTPS1200,0.66859,1
459.GemsFDTD-765B,mlop_MTPS1200,0.71387,1
459.GemsFDTD-765B,pythia_MTPS1200,0.71721,1
459.GemsFDTD-765B,nopref_MTPS4800,0.51237,1
459.GemsFDTD-765B,spp_MTPS4800,0.70577,1
459.GemsFDTD-765B,bingo_MTPS4800,0.69482,1
459.GemsFDTD-765B,mlop_MTPS4800,0.72243,1
459.GemsFDTD-765B,pythia_MTPS4800,0.71919,1
459.GemsFDTD-765B,nopref_MTPS9600,0.51241,1
459.GemsFDTD-765B,spp_MTPS9600,0.70585,1
459.GemsFDTD-765B,bingo_MTPS9600,0.69502,1
459.GemsFDTD-765B,mlop_MTPS9600,0.72249,1
459.GemsFDTD-765B,pythia_MTPS9600,0.71924,1
462.libquantum-1343B,nopref,0.349,1
462.libquantum-1343B,spp,0.62953,1
462.libquantum-1343B,bingo,0.72432,1
462.libquantum-1343B,mlop,0.72938,1
462.libquantum-1343B,pythia,0.64728,1
462.libquantum-1343B,nopref_MTPS150,0.12297,1
462.libquantum-1343B,spp_MTPS150,0.13066,1
462.libquantum-1343B,bingo_MTPS150,0.13093,1
462.libquantum-1343B,mlop_MTPS150,0.13108,1
462.libquantum-1343B,pythia_MTPS150,0.13105,1
462.libquantum-1343B,nopref_MTPS300,0.21435,1
462.libquantum-1343B,spp_MTPS300,0.25182,1
462.libquantum-1343B,bingo_MTPS300,0.2523,1
462.libquantum-1343B,mlop_MTPS300,0.25316,1
462.libquantum-1343B,pythia_MTPS300,0.25111,1
462.libquantum-1343B,nopref_MTPS600,0.29577,1
462.libquantum-1343B,spp_MTPS600,0.42586,1
462.libquantum-1343B,bingo_MTPS600,0.44337,1
462.libquantum-1343B,mlop_MTPS600,0.44632,1
462.libquantum-1343B,pythia_MTPS600,0.42563,1
462.libquantum-1343B,nopref_MTPS1200,0.3325,1
462.libquantum-1343B,spp_MTPS1200,0.56613,1
462.libquantum-1343B,bingo_MTPS1200,0.6214,1
462.libquantum-1343B,mlop_MTPS1200,0.6399,1
462.libquantum-1343B,pythia_MTPS1200,0.57908,1
462.libquantum-1343B,nopref_MTPS4800,0.35408,1
462.libquantum-1343B,spp_MTPS4800,0.66449,1
462.libquantum-1343B,bingo_MTPS4800,0.79438,1
462.libquantum-1343B,mlop_MTPS4800,0.78518,1
462.libquantum-1343B,pythia_MTPS4800,0.68202,1
462.libquantum-1343B,nopref_MTPS9600,0.35566,1
462.libquantum-1343B,spp_MTPS9600,0.67124,1
462.libquantum-1343B,bingo_MTPS9600,0.7957,1
462.libquantum-1343B,mlop_MTPS9600,0.7973,1
462.libquantum-1343B,pythia_MTPS9600,0.68563,1
462.libquantum-714B,nopref,0.33606,1
462.libquantum-714B,spp,0.59718,1
462.libquantum-714B,bingo,0.67644,1
462.libquantum-714B,mlop,0.67837,1
462.libquantum-714B,pythia,0.60599,1
462.libquantum-714B,nopref_MTPS150,0.107,1
462.libquantum-714B,spp_MTPS150,0.11012,1
462.libquantum-714B,bingo_MTPS150,0.11157,1
462.libquantum-714B,mlop_MTPS150,0.11169,1
462.libquantum-714B,pythia_MTPS150,0.11165,1
462.libquantum-714B,nopref_MTPS300,0.18914,1
462.libquantum-714B,spp_MTPS300,0.21123,1
462.libquantum-714B,bingo_MTPS300,0.21326,1
462.libquantum-714B,mlop_MTPS300,0.21418,1
462.libquantum-714B,pythia_MTPS300,0.2132,1
462.libquantum-714B,nopref_MTPS600,0.27212,1
462.libquantum-714B,spp_MTPS600,0.36551,1
462.libquantum-714B,bingo_MTPS600,0.37152,1
462.libquantum-714B,mlop_MTPS600,0.37545,1
462.libquantum-714B,pythia_MTPS600,0.36265,1
462.libquantum-714B,nopref_MTPS1200,0.31552,1
462.libquantum-714B,spp_MTPS1200,0.51426,1
462.libquantum-714B,bingo_MTPS1200,0.54275,1
462.libquantum-714B,mlop_MTPS1200,0.55199,1
462.libquantum-714B,pythia_MTPS1200,0.5069,1
462.libquantum-714B,nopref_MTPS4800,0.34349,1
462.libquantum-714B,spp_MTPS4800,0.64191,1
462.libquantum-714B,bingo_MTPS4800,0.79629,1
462.libquantum-714B,mlop_MTPS4800,0.76178,1
462.libquantum-714B,pythia_MTPS4800,0.65646,1
462.libquantum-714B,nopref_MTPS9600,0.34585,1
462.libquantum-714B,spp_MTPS9600,0.65138,1
462.libquantum-714B,bingo_MTPS9600,0.79815,1
462.libquantum-714B,mlop_MTPS9600,0.77833,1
462.libquantum-714B,pythia_MTPS9600,0.6594,1
470.lbm-1274B,nopref,0.46547,1
470.lbm-1274B,spp,0.62967,1
470.lbm-1274B,bingo,0.65141,1
470.lbm-1274B,mlop,0.63154,1
470.lbm-1274B,pythia,0.62699,1
470.lbm-1274B,nopref_MTPS150,0.09085,1
470.lbm-1274B,spp_MTPS150,0.0893,1
470.lbm-1274B,bingo_MTPS150,0.09106,1
470.lbm-1274B,mlop_MTPS150,0.08955,1
470.lbm-1274B,pythia_MTPS150,0.09104,1
470.lbm-1274B,nopref_MTPS300,0.17407,1
470.lbm-1274B,spp_MTPS300,0.17042,1
470.lbm-1274B,bingo_MTPS300,0.17399,1
470.lbm-1274B,mlop_MTPS300,0.17074,1
470.lbm-1274B,pythia_MTPS300,0.17421,1
470.lbm-1274B,nopref_MTPS600,0.295,1
470.lbm-1274B,spp_MTPS600,0.29718,1
470.lbm-1274B,bingo_MTPS600,0.30348,1
470.lbm-1274B,mlop_MTPS600,0.29713,1
470.lbm-1274B,pythia_MTPS600,0.30396,1
470.lbm-1274B,nopref_MTPS1200,0.40364,1
470.lbm-1274B,spp_MTPS1200,0.47885,1
470.lbm-1274B,bingo_MTPS1200,0.48935,1
470.lbm-1274B,mlop_MTPS1200,0.48038,1
470.lbm-1274B,pythia_MTPS1200,0.48407,1
470.lbm-1274B,nopref_MTPS4800,0.5082,1
470.lbm-1274B,spp_MTPS4800,0.71155,1
470.lbm-1274B,bingo_MTPS4800,0.74642,1
470.lbm-1274B,mlop_MTPS4800,0.71104,1
470.lbm-1274B,pythia_MTPS4800,0.70963,1
470.lbm-1274B,nopref_MTPS9600,0.51933,1
470.lbm-1274B,spp_MTPS9600,0.73406,1
470.lbm-1274B,bingo_MTPS9600,0.77162,1
470.lbm-1274B,mlop_MTPS9600,0.73496,1
470.lbm-1274B,pythia_MTPS9600,0.73259,1
471.omnetpp-188B,nopref,0.25115,1
471.omnetpp-188B,spp,0.26506,1
471.omnetpp-188B,bingo,0.29373,1
471.omnetpp-188B,mlop,0.26666,1
471.omnetpp-188B,pythia,0.27778,1
471.omnetpp-188B,nopref_MTPS150,0.17832,1
471.omnetpp-188B,spp_MTPS150,0.16486,1
471.omnetpp-188B,bingo_MTPS150,0.12125,1
471.omnetpp-188B,mlop_MTPS150,0.12859,1
471.omnetpp-188B,pythia_MTPS150,0.1482,1
471.omnetpp-188B,nopref_MTPS300,0.23119,1
471.omnetpp-188B,spp_MTPS300,0.2378,1
471.omnetpp-188B,bingo_MTPS300,0.20573,1
471.omnetpp-188B,mlop_MTPS300,0.2109,1
471.omnetpp-188B,pythia_MTPS300,0.23245,1
471.omnetpp-188B,nopref_MTPS600,0.24472,1
471.omnetpp-188B,spp_MTPS600,0.25784,1
471.omnetpp-188B,bingo_MTPS600,0.26357,1
471.omnetpp-188B,mlop_MTPS600,0.25386,1
471.omnetpp-188B,pythia_MTPS600,0.26708,1
471.omnetpp-188B,nopref_MTPS1200,0.24933,1
471.omnetpp-188B,spp_MTPS1200,0.26318,1
471.omnetpp-188B,bingo_MTPS1200,0.28697,1
471.omnetpp-188B,mlop_MTPS1200,0.26403,1
471.omnetpp-188B,pythia_MTPS1200,0.27498,1
471.omnetpp-188B,nopref_MTPS4800,0.25196,1
471.omnetpp-188B,spp_MTPS4800,0.26584,1
471.omnetpp-188B,bingo_MTPS4800,0.29531,1
471.omnetpp-188B,mlop_MTPS4800,0.26766,1
471.omnetpp-188B,pythia_MTPS4800,0.27843,1
471.omnetpp-188B,nopref_MTPS9600,0.25225,1
471.omnetpp-188B,spp_MTPS9600,0.26606,1
471.omnetpp-188B,bingo_MTPS9600,0.29569,1
471.omnetpp-188B,mlop_MTPS9600,0.26797,1
471.omnetpp-188B,pythia_MTPS9600,0.27879,1
473.astar-359B,nopref,0.12383,1
473.astar-359B,spp,0.12583,1
473.astar-359B,bingo,0.13972,1
473.astar-359B,mlop,0.13519,1
473.astar-359B,pythia,0.13882,1
473.astar-359B,nopref_MTPS150,0.07202,1
473.astar-359B,spp_MTPS150,0.06476,1
473.astar-359B,bingo_MTPS150,0.0407,1
473.astar-359B,mlop_MTPS150,0.05933,1
473.astar-359B,pythia_MTPS150,0.06392,1
473.astar-359B,nopref_MTPS300,0.09851,1
473.astar-359B,spp_MTPS300,0.0943,1
473.astar-359B,bingo_MTPS300,0.07611,1
473.astar-359B,mlop_MTPS300,0.09642,1
473.astar-359B,pythia_MTPS300,0.10112,1
473.astar-359B,nopref_MTPS600,0.11468,1
473.astar-359B,spp_MTPS600,0.11366,1
473.astar-359B,bingo_MTPS600,0.11383,1
473.astar-359B,mlop_MTPS600,0.1206,1
473.astar-359B,pythia_MTPS600,0.12503,1
473.astar-359B,nopref_MTPS1200,0.12212,1
473.astar-359B,spp_MTPS1200,0.12408,1
473.astar-359B,bingo_MTPS1200,0.13467,1
473.astar-359B,mlop_MTPS1200,0.13261,1
473.astar-359B,pythia_MTPS1200,0.13665,1
473.astar-359B,nopref_MTPS4800,0.12446,1
473.astar-359B,spp_MTPS4800,0.1267,1
473.astar-359B,bingo_MTPS4800,0.14109,1
473.astar-359B,mlop_MTPS4800,0.13614,1
473.astar-359B,pythia_MTPS4800,0.13948,1
473.astar-359B,nopref_MTPS9600,0.12463,1
473.astar-359B,spp_MTPS9600,0.12647,1
473.astar-359B,bingo_MTPS9600,0.14146,1
473.astar-359B,mlop_MTPS9600,0.13641,1
473.astar-359B,pythia_MTPS9600,0.13971,1
481.wrf-1254B,nopref,0.65707,1
481.wrf-1254B,spp,0.86523,1
481.wrf-1254B,bingo,0.87072,1
481.wrf-1254B,mlop,0.872,1
481.wrf-1254B,pythia,0.87476,1
481.wrf-1254B,nopref_MTPS150,0.51649,1
481.wrf-1254B,spp_MTPS150,0.52913,1
481.wrf-1254B,bingo_MTPS150,0.57546,1
481.wrf-1254B,mlop_MTPS150,0.54738,1
481.wrf-1254B,pythia_MTPS150,0.58395,1
481.wrf-1254B,nopref_MTPS300,0.60344,1
481.wrf-1254B,spp_MTPS300,0.71777,1
481.wrf-1254B,bingo_MTPS300,0.73841,1
481.wrf-1254B,mlop_MTPS300,0.7275,1
481.wrf-1254B,pythia_MTPS300,0.7506,1
481.wrf-1254B,nopref_MTPS600,0.63837,1
481.wrf-1254B,spp_MTPS600,0.81142,1
481.wrf-1254B,bingo_MTPS600,0.82425,1
481.wrf-1254B,mlop_MTPS600,0.81809,1
481.wrf-1254B,pythia_MTPS600,0.82988,1
481.wrf-1254B,nopref_MTPS1200,0.65169,1
481.wrf-1254B,spp_MTPS1200,0.85348,1
481.wrf-1254B,bingo_MTPS1200,0.85941,1
481.wrf-1254B,mlop_MTPS1200,0.85908,1
481.wrf-1254B,pythia_MTPS1200,0.86306,1
481.wrf-1254B,nopref_MTPS4800,0.65928,1
481.wrf-1254B,spp_MTPS4800,0.86815,1
481.wrf-1254B,bingo_MTPS4800,0.87521,1
481.wrf-1254B,mlop_MTPS4800,0.87497,1
481.wrf-1254B,pythia_MTPS4800,0.87966,1
481.wrf-1254B,nopref_MTPS9600,0.65959,1
481.wrf-1254B,spp_MTPS9600,0.86863,1
481.wrf-1254B,bingo_MTPS9600,0.87569,1
481.wrf-1254B,mlop_MTPS9600,0.87545,1
481.wrf-1254B,pythia_MTPS9600,0.88046,1
481.wrf-196B,nopref,0.66903,1
481.wrf-196B,spp,1.19436,1
481.wrf-196B,bingo,1.17802,1
481.wrf-196B,mlop,1.23962,1
481.wrf-196B,pythia,1.24218,1
481.wrf-196B,nopref_MTPS150,0.54481,1
481.wrf-196B,spp_MTPS150,0.70727,1
481.wrf-196B,bingo_MTPS150,0.70264,1
481.wrf-196B,mlop_MTPS150,0.70507,1
481.wrf-196B,pythia_MTPS150,0.71414,1
481.wrf-196B,nopref_MTPS300,0.64074,1
481.wrf-196B,spp_MTPS300,1.06854,1
481.wrf-196B,bingo_MTPS300,1.0192,1
481.wrf-196B,mlop_MTPS300,1.08813,1
481.wrf-196B,pythia_MTPS300,1.08317,1
481.wrf-196B,nopref_MTPS600,0.66267,1
481.wrf-196B,spp_MTPS600,1.18025,1
481.wrf-196B,bingo_MTPS600,1.14701,1
481.wrf-196B,mlop_MTPS600,1.21656,1
481.wrf-196B,pythia_MTPS600,1.21438,1
481.wrf-196B,nopref_MTPS1200,0.66772,1
481.wrf-196B,spp_MTPS1200,1.19259,1
481.wrf-196B,bingo_MTPS1200,1.17218,1
481.wrf-196B,mlop_MTPS1200,1.23539,1
481.wrf-196B,pythia_MTPS1200,1.23817,1
481.wrf-196B,nopref_MTPS4800,0.66934,1
481.wrf-196B,spp_MTPS4800,1.19483,1
481.wrf-196B,bingo_MTPS4800,1.17953,1
481.wrf-196B,mlop_MTPS4800,1.24091,1
481.wrf-196B,pythia_MTPS4800,1.24321,1
481.wrf-196B,nopref_MTPS9600,0.66939,1
481.wrf-196B,spp_MTPS9600,1.19487,1
481.wrf-196B,bingo_MTPS9600,1.17963,1
481.wrf-196B,mlop_MTPS9600,1.24107,1
481.wrf-196B,pythia_MTPS9600,1.24341,1
481.wrf-816B,nopref,0.66317,1
481.wrf-816B,spp,1.19015,1
481.wrf-816B,bingo,1.16193,1
481.wrf-816B,mlop,1.22982,1
481.wrf-816B,pythia,1.21207,1
481.wrf-816B,nopref_MTPS150,0.3986,1
481.wrf-816B,spp_MTPS150,0.46228,1
481.wrf-816B,bingo_MTPS150,0.44372,1
481.wrf-816B,mlop_MTPS150,0.45248,1
481.wrf-816B,pythia_MTPS150,0.45854,1
481.wrf-816B,nopref_MTPS300,0.55068,1
481.wrf-816B,spp_MTPS300,0.76515,1
481.wrf-816B,bingo_MTPS300,0.73149,1
481.wrf-816B,mlop_MTPS300,0.75793,1
481.wrf-816B,pythia_MTPS300,0.76084,1
481.wrf-816B,nopref_MTPS600,0.62754,1
481.wrf-816B,spp_MTPS600,1.02133,1
481.wrf-816B,bingo_MTPS600,0.97791,1
481.wrf-816B,mlop_MTPS600,1.0296,1
481.wrf-816B,pythia_MTPS600,1.02585,1
481.wrf-816B,nopref_MTPS1200,0.65499,1
481.wrf-816B,spp_MTPS1200,1.15116,1
481.wrf-816B,bingo_MTPS1200,1.11443,1
481.wrf-816B,mlop_MTPS1200,1.18124,1
481.wrf-816B,pythia_MTPS1200,1.16175,1
481.wrf-816B,nopref_MTPS4800,0.66622,1
481.wrf-816B,spp_MTPS4800,1.2001,1
481.wrf-816B,bingo_MTPS4800,1.17699,1
481.wrf-816B,mlop_MTPS4800,1.24333,1
481.wrf-816B,pythia_MTPS4800,1.22902,1
481.wrf-816B,nopref_MTPS9600,0.66709,1
481.wrf-816B,spp_MTPS9600,1.20252,1
481.wrf-816B,bingo_MTPS9600,1.17983,1
481.wrf-816B,mlop_MTPS9600,1.24596,1
481.wrf-816B,pythia_MTPS9600,1.23249,1
482.sphinx3-1297B,nopref,0.75388,1
482.sphinx3-1297B,spp,0.92162,1
482.sphinx3-1297B,bingo,1.07973,1
482.sphinx3-1297B,mlop,0.9421,1
482.sphinx3-1297B,pythia,1.11631,1
482.sphinx3-1297B,nopref_MTPS150,0.55673,1
482.sphinx3-1297B,spp_MTPS150,0.38411,1
482.sphinx3-1297B,bingo_MTPS150,0.37951,1
482.sphinx3-1297B,mlop_MTPS150,0.44373,1
482.sphinx3-1297B,pythia_MTPS150,0.47452,1
482.sphinx3-1297B,nopref_MTPS300,0.69096,1
482.sphinx3-1297B,spp_MTPS300,0.61911,1
482.sphinx3-1297B,bingo_MTPS300,0.6342,1
482.sphinx3-1297B,mlop_MTPS300,0.68853,1
482.sphinx3-1297B,pythia_MTPS300,0.78008,1
482.sphinx3-1297B,nopref_MTPS600,0.74144,1
482.sphinx3-1297B,spp_MTPS600,0.82714,1
482.sphinx3-1297B,bingo_MTPS600,0.86816,1
482.sphinx3-1297B,mlop_MTPS600,0.86647,1
482.sphinx3-1297B,pythia_MTPS600,1.03643,1
482.sphinx3-1297B,nopref_MTPS1200,0.75204,1
482.sphinx3-1297B,spp_MTPS1200,0.90628,1
482.sphinx3-1297B,bingo_MTPS1200,1.01352,1
482.sphinx3-1297B,mlop_MTPS1200,0.92471,1
482.sphinx3-1297B,pythia_MTPS1200,1.1035,1
482.sphinx3-1297B,nopref_MTPS4800,0.75457,1
482.sphinx3-1297B,spp_MTPS4800,0.92556,1
482.sphinx3-1297B,bingo_MTPS4800,1.10256,1
482.sphinx3-1297B,mlop_MTPS4800,0.94562,1
482.sphinx3-1297B,pythia_MTPS4800,1.12445,1
482.sphinx3-1297B,nopref_MTPS9600,0.75472,1
482.sphinx3-1297B,spp_MTPS9600,0.92584,1
482.sphinx3-1297B,bingo_MTPS9600,1.10333,1
482.sphinx3-1297B,mlop_MTPS9600,0.9469,1
482.sphinx3-1297B,pythia_MTPS9600,1.11932,1
482.sphinx3-1395B,nopref,0.81602,1
482.sphinx3-1395B,spp,0.99699,1
482.sphinx3-1395B,bingo,1.1527,1
482.sphinx3-1395B,mlop,0.97552,1
482.sphinx3-1395B,pythia,1.14594,1
482.sphinx3-1395B,nopref_MTPS150,0.65934,1
482.sphinx3-1395B,spp_MTPS150,0.44265,1
482.sphinx3-1395B,bingo_MTPS150,0.44235,1
482.sphinx3-1395B,mlop_MTPS150,0.5049,1
482.sphinx3-1395B,pythia_MTPS150,0.59626,1
482.sphinx3-1395B,nopref_MTPS300,0.76623,1
482.sphinx3-1395B,spp_MTPS300,0.69271,1
482.sphinx3-1395B,bingo_MTPS300,0.71247,1
482.sphinx3-1395B,mlop_MTPS300,0.74896,1
482.sphinx3-1395B,pythia_MTPS300,0.88876,1
482.sphinx3-1395B,nopref_MTPS600,0.80713,1
482.sphinx3-1395B,spp_MTPS600,0.90224,1
482.sphinx3-1395B,bingo_MTPS600,0.94904,1
482.sphinx3-1395B,mlop_MTPS600,0.91407,1
482.sphinx3-1395B,pythia_MTPS600,1.07038,1
482.sphinx3-1395B,nopref_MTPS1200,0.81501,1
482.sphinx3-1395B,spp_MTPS1200,0.98087,1
482.sphinx3-1395B,bingo_MTPS1200,1.09146,1
482.sphinx3-1395B,mlop_MTPS1200,0.96293,1
482.sphinx3-1395B,pythia_MTPS1200,1.13194,1
482.sphinx3-1395B,nopref_MTPS4800,0.8164,1
482.sphinx3-1395B,spp_MTPS4800,1.00041,1
482.sphinx3-1395B,bingo_MTPS4800,1.17303,1
482.sphinx3-1395B,mlop_MTPS4800,0.97856,1
482.sphinx3-1395B,pythia_MTPS4800,1.14814,1
482.sphinx3-1395B,nopref_MTPS9600,0.81645,1
482.sphinx3-1395B,spp_MTPS9600,1.00078,1
482.sphinx3-1395B,bingo_MTPS9600,1.17459,1
482.sphinx3-1395B,mlop_MTPS9600,0.97946,1
482.sphinx3-1395B,pythia_MTPS9600,1.14934,1
483.xalancbmk-127B,nopref,0.28914,1
483.xalancbmk-127B,spp,0.29134,1
483.xalancbmk-127B,bingo,0.34423,1
483.xalancbmk-127B,mlop,0.32893,1
483.xalancbmk-127B,pythia,0.34449,1
483.xalancbmk-127B,nopref_MTPS150,0.18052,1
483.xalancbmk-127B,spp_MTPS150,0.16849,1
483.xalancbmk-127B,bingo_MTPS150,0.05677,1
483.xalancbmk-127B,mlop_MTPS150,0.09969,1
483.xalancbmk-127B,pythia_MTPS150,0.12948,1
483.xalancbmk-127B,nopref_MTPS300,0.2468,1
483.xalancbmk-127B,spp_MTPS300,0.24,1
483.xalancbmk-127B,bingo_MTPS300,0.10859,1
483.xalancbmk-127B,mlop_MTPS300,0.18029,1
483.xalancbmk-127B,pythia_MTPS300,0.2186,1
483.xalancbmk-127B,nopref_MTPS600,0.27745,1
483.xalancbmk-127B,spp_MTPS600,0.27662,1
483.xalancbmk-127B,bingo_MTPS600,0.19086,1
483.xalancbmk-127B,mlop_MTPS600,0.26557,1
483.xalancbmk-127B,pythia_MTPS600,0.29457,1
483.xalancbmk-127B,nopref_MTPS1200,0.28604,1
483.xalancbmk-127B,spp_MTPS1200,0.28768,1
483.xalancbmk-127B,bingo_MTPS1200,0.28644,1
483.xalancbmk-127B,mlop_MTPS1200,0.3134,1
483.xalancbmk-127B,pythia_MTPS1200,0.33337,1
483.xalancbmk-127B,nopref_MTPS4800,0.29044,1
483.xalancbmk-127B,spp_MTPS4800,0.2929,1
483.xalancbmk-127B,bingo_MTPS4800,0.36381,1
483.xalancbmk-127B,mlop_MTPS4800,0.3331,1
483.xalancbmk-127B,pythia_MTPS4800,0.34938,1
483.xalancbmk-127B,nopref_MTPS9600,0.29086,1
483.xalancbmk-127B,spp_MTPS9600,0.2933,1
483.xalancbmk-127B,bingo_MTPS9600,0.36534,1
483.xalancbmk-127B,mlop_MTPS9600,0.33404,1
483.xalancbmk-127B,pythia_MTPS9600,0.34991,1
602.gcc_s-1850B,nopref,0.23882,1
602.gcc_s-1850B,spp,0.35863,1
602.gcc_s-1850B,bingo,0.37838,1
602.gcc_s-1850B,mlop,0.38326,1
602.gcc_s-1850B,pythia,0.37761,1
602.gcc_s-1850B,nopref_MTPS150,0.20532,1
602.gcc_s-1850B,spp_MTPS150,0.24391,1
602.gcc_s-1850B,bingo_MTPS150,0.2347,1
602.gcc_s-1850B,mlop_MTPS150,0.24154,1
602.gcc_s-1850B,pythia_MTPS150,0.24171,1
602.gcc_s-1850B,nopref_MTPS300,0.23822,1
602.gcc_s-1850B,spp_MTPS300,0.33721,1
602.gcc_s-1850B,bingo_MTPS300,0.33836,1
602.gcc_s-1850B,mlop_MTPS300,0.35273,1
602.gcc_s-1850B,pythia_MTPS300,0.34062,1
602.gcc_s-1850B,nopref_MTPS600,0.23862,1
602.gcc_s-1850B,spp_MTPS600,0.35611,1
602.gcc_s-1850B,bingo_MTPS600,0.36958,1
602.gcc_s-1850B,mlop_MTPS600,0.37748,1
602.gcc_s-1850B,pythia_MTPS600,0.36785,1
602.gcc_s-1850B,nopref_MTPS1200,0.23876,1
602.gcc_s-1850B,spp_MTPS1200,0.35843,1
602.gcc_s-1850B,bingo_MTPS1200,0.3776,1
602.gcc_s-1850B,mlop_MTPS1200,0.38265,1
602.gcc_s-1850B,pythia_MTPS1200,0.37756,1
602.gcc_s-1850B,nopref_MTPS4800,0.23884,1
602.gcc_s-1850B,spp_MTPS4800,0.35865,1
602.gcc_s-1850B,bingo_MTPS4800,0.37852,1
602.gcc_s-1850B,mlop_MTPS4800,0.3834,1
602.gcc_s-1850B,pythia_MTPS4800,0.37763,1
602.gcc_s-1850B,nopref_MTPS9600,0.23884,1
602.gcc_s-1850B,spp_MTPS9600,0.35865,1
602.gcc_s-1850B,bingo_MTPS9600,0.37853,1
602.gcc_s-1850B,mlop_MTPS9600,0.38341,1
602.gcc_s-1850B,pythia_MTPS9600,0.37765,1
602.gcc_s-734B,nopref,0.36136,1
602.gcc_s-734B,spp,0.4229,1
602.gcc_s-734B,bingo,0.4297,1
602.gcc_s-734B,mlop,0.43127,1
602.gcc_s-734B,pythia,0.43,1
602.gcc_s-734B,nopref_MTPS150,0.35634,1
602.gcc_s-734B,spp_MTPS150,0.40039,1
602.gcc_s-734B,bingo_MTPS150,0.38433,1
602.gcc_s-734B,mlop_MTPS150,0.36899,1
602.gcc_s-734B,pythia_MTPS150,0.39902,1
602.gcc_s-734B,nopref_MTPS300,0.36084,1
602.gcc_s-734B,spp_MTPS300,0.41893,1
602.gcc_s-734B,bingo_MTPS300,0.41548,1
602.gcc_s-734B,mlop_MTPS300,0.40799,1
602.gcc_s-734B,pythia_MTPS300,0.42548,1
602.gcc_s-734B,nopref_MTPS600,0.36125,1
602.gcc_s-734B,spp_MTPS600,0.4222,1
602.gcc_s-734B,bingo_MTPS600,0.42574,1
602.gcc_s-734B,mlop_MTPS600,0.4233,1
602.gcc_s-734B,pythia_MTPS600,0.42834,1
602.gcc_s-734B,nopref_MTPS1200,0.36134,1
